SBA Physical Declaration Number,SBA EIDL Declaration Number,FEMA Disaster Number,SBA Disaster Number,Damaged Property City Name,Damaged Property Zip Code,Damaged Property County/Parish Name,Damaged Property State Code,Total Verified Loss,Verified Loss Real Estate,Verified Loss Content,Total Approved Loan Amount,Approved Amount Real Estate,Approved Amount Content,Approved Amount EIDL
17644,17645,4673,FL-00178,MIAMI,33170,MIAMI-DADE,FL,,,,,0,0,0
17644,17645,4673,FL-00178,DORAL,33172,MIAMI-DADE,FL,0,0,0,65000,0,0,65000
17644,17645,4673,FL-00178,SWEETWATER,33172,MIAMI-DADE,FL,,,,,0,0,0
17644,17645,4673,FL-00178,MIAMI,33172,MIAMI-DADE,FL,0,0,0,25000,0,0,25000
17644,17645,4673,FL-00178,MIAMI,33173,MIAMI-DADE,FL,0,0,0,299000,0,0,299000
17644,17645,4673,FL-00178,MIAMI,33174,MIAMI-DADE,FL,0,0,0,25000,0,0,25000
17644,17645,4673,FL-00178,MIAMI,33175,MIAMI-DADE,FL,0,0,0,26900,0,0,26900
17644,17645,4673,FL-00178,MIAMI,33176,MIAMI-DADE,FL,0,0,0,,0,0,0
17644,17645,4673,FL-00178,MIAMI,33177,MIAMI-DADE,FL,0,0,0,21200,0,0,21200
17644,17645,4673,FL-00178,QUAIL HEIGHTS,33177,MIAMI-DADE,FL,,,,,0,0,0
17644,17645,4673,FL-00178,Doral,33178,,FL,0,0,0,500000,0,0,500000
17644,17645,4673,FL-00178,DORAL,33178,MIAMI-DADE,FL,0,0,0,15000,0,0,15000
17644,17645,4673,FL-00178,MEDLEY,33178,MIAMI-DADE,FL,,,,,0,0,0
17644,17645,4673,FL-00178,MIAMI,33179,MIAMI-DADE,FL,,,,,0,0,0
17644,17645,4673,FL-00178,MIAMI,33180,MIAMI-DADE,FL,,,,,0,0,0
17644,17645,4673,FL-00178,AVENTURA,33180,MIAMI-DADE,FL,,,,,0,0,0
17644,17645,4673,FL-00178,MIAMI,33181,MIAMI-DADE,FL,0,0,0,12600,0,0,12600
17644,17645,4673,FL-00178,N MIAMI BEACH,33181,MIAMI-DADE,FL,,,,,0,0,0
17644,17645,4673,FL-00178,NORTH MIAMI,33181,MIAMI-DADE,FL,,,,,0,0,0
17644,17645,4673,FL-00178,MIAMI,33182,MIAMI-DADE,FL,0,0,0,71300,0,0,71300
17644,17645,4673,FL-00178,MIAMI,33183,MIAMI-DADE,FL,0,0,0,200000,0,0,200000
17644,17645,4673,FL-00178,MIAMI,33184,MIAMI-DADE,FL,0,0,0,3000,0,0,3000
17644,17645,4673,FL-00178,MIAMI,33185,MIAMI-DADE,FL,,,,,0,0,0
17644,17645,4673,FL-00178,MIAMI,33186,MIAMI-DADE,FL,0,0,0,1121200,0,0,1121200
17644,17645,4673,FL-00178,MIAMI,33187,MIAMI-DADE,FL,0,0,0,72600,0,0,72600
17644,17645,4673,FL-00178,CUTLER BAY,33189,MIAMI-DADE,FL,0,0,0,25000,0,0,25000
17644,17645,4673,FL-00178,CUTLER BAY,33190,MIAMI-DADE,FL,0,0,0,18500,0,0,18500
17644,17645,4673,FL-00178,MIAMI,33193,MIAMI-DADE,FL,0,0,0,7600,0,0,7600
17644,17645,4673,FL-00178,MIAMI,33196,MIAMI-DADE,FL,0,0,0,311900,0,0,311900
17644,17645,4673,FL-00178,MIAMI,33197,MIAMI-DADE,FL,,,,,0,0,0
17644,17645,4673,FL-00178,FT LAUDERDALE,33301,BROWARD,FL,0,0,0,,0,0,0
17644,17645,4673,FL-00178,FT LAUDERDALE,33304,BROWARD,FL,,,,,0,0,0
17644,17645,4673,FL-00178,WILTON MANORS,33305,BROWARD,FL,,,,,0,0,0
17644,17645,4673,FL-00178,FT LAUDERDALE,33309,BROWARD,FL,,,,,0,0,0
17644,17645,4673,FL-00178,LAUD LAKES,33309,BROWARD,FL,,,,,0,0,0
17644,17645,4673,FL-00178,OAKLAND PARK,33309,BROWARD,FL,,,,,0,0,0
17644,17645,4673,FL-00178,Hallandale,33309,BROWARD,FL,,,,,0,0,0
17644,17645,4673,FL-00178,FT LAUDERDALE,33311,BROWARD,FL,0,0,0,,0,0,0
17644,17645,4673,FL-00178,OAKLAND PARK,33311,BROWARD,FL,,,,,0,0,0
17644,17645,4673,FL-00178,LAUDERHILL,33312,BROWARD,FL,,,,,0,0,0
17644,17645,4673,FL-00178,FT LAUDERDALE,33312,BROWARD,FL,0,0,0,150000,0,0,150000
17644,17645,4673,FL-00178,LAUDERHILL,33313,BROWARD,FL,0,0,0,122800,0,0,122800
17644,17645,4673,FL-00178,SUNRISE,33313,BROWARD,FL,0,0,0,,0,0,0
17644,17645,4673,FL-00178,DAVIE,33314,BROWARD,FL,,,,,0,0,0
17644,17645,4673,FL-00178,FT LAUDERDALE,33315,BROWARD,FL,,,,,0,0,0
17644,17645,4673,FL-00178,FT LAUDERDALE,33316,BROWARD,FL,,,,,0,0,0
17644,17645,4673,FL-00178,PLANTATION,33317,BROWARD,FL,0,0,0,25000,0,0,25000
17644,17645,4673,FL-00178,LAUDERHILL,33319,BROWARD,FL,,,,,0,0,0
17644,17645,4673,FL-00178,TAMARAC,33319,BROWARD,FL,0,0,0,,0,0,0
17644,17645,4673,FL-00178,LAUD LAKES,33319,BROWARD,FL,,,,,0,0,0
17644,17645,4673,FL-00178,TAMARAC,33321,BROWARD,FL,,,,,0,0,0
17644,17645,4673,FL-00178,SUNRISE,33322,BROWARD,FL,,,,,0,0,0
17644,17645,4673,FL-00178,PLANTATION,33322,BROWARD,FL,,,,,0,0,0
17644,17645,4673,FL-00178,SUNRISE,33323,BROWARD,FL,0,0,0,20000,0,0,20000
17644,17645,4673,FL-00178,PLANTATION,33324,BROWARD,FL,0,0,0,,0,0,0
17644,17645,4673,FL-00178,SUNRISE,33326,BROWARD,FL,,,,,0,0,0
17644,17645,4673,FL-00178,WESTON,33326,BROWARD,FL,,,,,0,0,0
17644,17645,4673,FL-00178,WESTON,33327,BROWARD,FL,0,0,0,500000,0,0,500000
17644,17645,4673,FL-00178,DAVIE,33330,BROWARD,FL,,,,,0,0,0
17644,17645,4673,FL-00178,SW RANCHES,33330,BROWARD,FL,,,,,0,0,0
17644,17645,4673,FL-00178,COOPER CITY,33330,BROWARD,FL,,,,,0,0,0
17644,17645,4673,FL-00178,WESTON,33331,BROWARD,FL,,,,,0,0,0
17644,17645,4673,FL-00178,SW RANCHES,33331,BROWARD,FL,,,,,0,0,0
17644,17645,4673,FL-00178,FT LAUDERDALE,33334,BROWARD,FL,,,,,0,0,0
17644,17645,4673,FL-00178,OAKLAND PARK,33334,BROWARD,FL,,,,,0,0,0
17644,17645,4673,FL-00178,SUNRISE,33351,BROWARD,FL,,,,,0,0,0
17644,17645,4673,FL-00178,LAUDERHILL,33351,BROWARD,FL,,,,,0,0,0
17644,17645,4673,FL-00178,WEST PALM BEACH,33401,PALM BEACH,FL,0,0,0,97100,0,0,97100
17644,17645,4673,FL-00178,WEST PALM BCH,33401,PALM BEACH,FL,8145,0,8145,,0,0,0
17644,17645,4673,FL-00178,LAKE PARK,33403,PALM BEACH,FL,4166,2000,2166,,0,0,0
17644,17645,4673,FL-00178,RIVIERA BEACH,33404,PALM BEACH,FL,127329.1,122079.1,5250,,0,0,0
17644,17645,4673,FL-00178,PALM BCH SHRS,33404,PALM BEACH,FL,3500,0,3500,,0,0,0
17644,17645,4673,FL-00178,WEST PALM BCH,33405,PALM BEACH,FL,,,,,0,0,0
17644,17645,4673,FL-00178,WEST PALM BCH,33406,PALM BEACH,FL,,,,,0,0,0
17644,17645,4673,FL-00178,WEST PALM BCH,33407,PALM BEACH,FL,,,,,0,0,0
17644,17645,4673,FL-00178,WEST PALM BCH,33409,PALM BEACH,FL,24687.83,5220.86,19466.97,14000,0,14000,0
17644,17645,4673,FL-00178,PALM BCH GDNS,33410,PALM BEACH,FL,200,0,200,,0,0,0
17644,17645,4673,FL-00178,WEST PALM BCH,33411,PALM BEACH,FL,5735,0,5735,,0,0,0
17644,17645,4673,FL-00178,ROYAL PLM BCH,33411,PALM BEACH,FL,,,,,0,0,0
17644,17645,4673,FL-00178,WEST PALM BCH,33412,PALM BEACH,FL,1608.75,1608.75,0,22200,0,0,22200
17644,17645,4673,FL-00178,GREENACRES,33413,PALM BEACH,FL,,,,,0,0,0
17644,17645,4673,FL-00178,WEST PALM BCH,33413,PALM BEACH,FL,,,,,0,0,0
17644,17645,4673,FL-00178,WELLINGTON,33414,PALM BEACH,FL,5000,0,5000,,0,0,0
17644,17645,4673,FL-00178,GREENACRES,33415,PALM BEACH,FL,1850,0,1850,,0,0,0
17644,17645,4673,FL-00178,WEST PALM BCH,33415,PALM BEACH,FL,15000,0,15000,54000,0,0,54000
17644,17645,4673,FL-00178,WEST PALM BCH,33417,PALM BEACH,FL,100,0,100,,0,0,0
17644,17645,4673,FL-00178,WEST PALM BEACH,33417,PALM BEACH,FL,,,,,0,0,0
17644,17645,4673,FL-00178,PALM BCH GDNS,33418,PALM BEACH,FL,1940,0,1940,50800,0,2000,48800
17644,17645,4673,FL-00178,RIVIERA BEACH,33418,PALM BEACH,FL,,,,,0,0,0
17644,17645,4673,FL-00178,BOYNTON BEACH,33424,PALM BEACH,FL,,,,,0,0,0
17644,17645,4673,FL-00178,BOYNTON BEACH,33426,PALM BEACH,FL,24505,0,24505,,0,0,0
17644,17645,4673,FL-00178,BOCA RATON,33428,PALM BEACH,FL,4903.11,0,4903.11,6300,0,0,6300
17644,17645,4673,FL-00178,BELLE GLADE,33430,PALM BEACH,FL,97964.39,84298.39,13666,30400,24400,0,6000
17644,17645,4673,FL-00178,BOCA RATON,33431,PALM BEACH,FL,500,0,500,,0,0,0
17644,17645,4673,FL-00178,BOCA RATON,33432,PALM BEACH,FL,,,,,0,0,0
17644,17645,4673,FL-00178,BOCA RATON,33433,PALM BEACH,FL,,,,,0,0,0
17644,17645,4673,FL-00178,BOYNTON BEACH,33435,PALM BEACH,FL,12479.98,0,12479.98,,0,0,0
17644,17645,4673,FL-00178,BOYNTON BEACH,33436,PALM BEACH,FL,2700,0,2700,,0,0,0
17644,17645,4673,FL-00178,BOYNTON BEACH,33437,PALM BEACH,FL,,,,,0,0,0
17644,17645,4673,FL-00178,CLEWISTON,33440,HENDRY,FL,150577.88,50149.88,100428,,0,0,0
17644,17645,4673,FL-00178,DEERFIELD BEACH,33441,BROWARD,FL,0,0,0,15300,0,0,15300
17644,17645,4673,FL-00178,DEERFIELD BCH,33441,BROWARD,FL,,,,,0,0,0
17644,17645,4673,FL-00178,DEERFIELD BCH,33442,BROWARD,FL,,,,,0,0,0
17644,17645,4673,FL-00178,DELRAY BEACH,33444,PALM BEACH,FL,17393.9,16383.9,1010,,0,0,0
17644,17645,4673,FL-00178,DELRAY BEACH,33445,PALM BEACH,FL,5000,0,5000,,0,0,0
17644,17645,4673,FL-00178,DELRAY BEACH,33446,PALM BEACH,FL,,,,,0,0,0
17644,17645,4673,FL-00178,WELLINGTON,33449,PALM BEACH,FL,,,,,0,0,0
17644,17645,4673,FL-00178,JUPITER,33458,PALM BEACH,FL,,,,,0,0,0
17644,17645,4673,FL-00178,LK WORTH BCH,33460,PALM BEACH,FL,23500.99,21000.99,2500,36500,9500,2000,25000
17644,17645,4673,FL-00178,LAKE WORTH,33461,PALM BEACH,FL,,,,,0,0,0
17644,17645,4673,FL-00178,PALM SPRINGS,33461,PALM BEACH,FL,,,,,0,0,0
17644,17645,4673,FL-00178,LAKE WORTH,33462,PALM BEACH,FL,,,,,0,0,0
17644,17645,4673,FL-00178,LANTANA,33462,PALM BEACH,FL,4125,0,4125,,0,0,0
17644,17645,4673,FL-00178,LAKE WORTH,33463,PALM BEACH,FL,15732,8250,7482,104800,0,0,104800
17644,17645,4673,FL-00178,Green acres,33463,PALM BEACH,FL,3567,0,3567,,0,0,0
17644,17645,4673,FL-00178,GREENACRES,33463,PALM BEACH,FL,1100,0,1100,,0,0,0
17644,17645,4673,FL-00178,GREENACRES,33467,PALM BEACH,FL,,,,,0,0,0
17644,17645,4673,FL-00178,LAKE WORTH,33467,PALM BEACH,FL,21830,3080,18750,,0,0,0
17644,17645,4673,FL-00178,TEQUESTA,33469,PALM BEACH,FL,,,,,0,0,0
17644,17645,4673,FL-00178,WESTLAKE,33470,PALM BEACH,FL,,,,,0,0,0
17644,17645,4673,FL-00178,LOXAHATCHEE,33470,PALM BEACH,FL,34505,11066,23439,,0,0,0
17644,17645,4673,FL-00178,MOORE HAVEN,33471,GLADES,FL,86656.75,38101.75,48555,31800,0,6800,25000
17644,17645,4673,FL-00178,PAHOKEE,33476,PALM BEACH,FL,11021,0,11021,,0,0,0
17644,17645,4673,FL-00178,JUPITER,33477,PALM BEACH,FL,600,0,600,25100,0,600,24500
17644,17645,4673,FL-00178,JUPITER,33478,PALM BEACH,FL,,,,,0,0,0
17644,17645,4673,FL-00178,PALM BEACH,33480,PALM BEACH,FL,,,,,0,0,0
17644,17645,4673,FL-00178,DELRAY BEACH,33483,PALM BEACH,FL,,,,,0,0,0
17644,17645,4673,FL-00178,WEST DELRAY BEACH,33484,PALM BEACH,FL,916674.09,916674.09,0,322700,322700,0,0
17644,17645,4673,FL-00178,DELRAY BEACH,33484,PALM BEACH,FL,2035,0,2035,,0,0,0
17644,17645,4673,FL-00178,BOCA RATON,33486,PALM BEACH,FL,0,0,0,96300,0,0,96300
17644,17645,4673,FL-00178,BOCA RATON,33487,PALM BEACH,FL,,,,,0,0,0
17644,17645,4673,FL-00178,SOUTH BAY,33493,PALM BEACH,FL,35886.8,8126.8,27760,,0,0,0
17644,17645,4673,FL-00178,BOCA RATON,33496,PALM BEACH,FL,0,0,0,25000,0,0,25000
17644,17645,4673,FL-00178,BOCA RATON,33498,PALM BEACH,FL,0,0,0,171000,0,0,171000
17644,17645,4673,FL-00178,BRANDON,33509,HILLSBOROUGH,FL,,,,,0,0,0
17644,17645,4673,FL-00178,BRANDON,33510,HILLSBOROUGH,FL,118924.39,116624.39,2300,,0,0,0
17644,17645,4673,FL-00178,BRANDON,33511,HILLSBOROUGH,FL,236026.81,115854.81,120172,144700,16900,0,127800
17644,17645,4673,FL-00178,BUSHNELL,33513,SUMTER,FL,,,,,0,0,0
17644,17645,4673,FL-00178,DADE CITY,33525,PASCO,FL,,,,,0,0,0
17644,17645,4673,FL-00178,DOVER,33527,HILLSBOROUGH,FL,321182.37,114715.37,206467,143000,8500,0,134500
17644,17645,4673,FL-00178,GIBSONTON,33534,HILLSBOROUGH,FL,33410.83,15769,17641.83,,0,0,0
17644,17645,4673,FL-00178,ZEPHYRHILLS,33540,PASCO,FL,,,,,0,0,0
17644,17645,4673,FL-00178,ZEPHYRHILLS,33541,PASCO,FL,12444,11220,1224,,0,0,0
17644,17645,4673,FL-00178,ZEPHYRHILLS,33542,PASCO,FL,74678.97,57426.97,17252,294200,25000,0,269200
17644,17645,4673,FL-00178,WESLEY CHAPEL,33543,PASCO,FL,0,0,0,,0,0,0
17644,17645,4673,FL-00178,WESLEY CHAPEL,33544,PASCO,FL,28358,5544,22814,,0,0,0
17644,17645,4673,FL-00178,WESLEY CHAPEL,33545,PASCO,FL,,,,,0,0,0
17644,17645,4673,FL-00178,LITHIA,33547,HILLSBOROUGH,FL,12000,0,12000,,0,0,0
17644,17645,4673,FL-00178,LUTZ,33548,HILLSBOROUGH,FL,29759.6,21599.6,8160,,0,0,0
17644,17645,4673,FL-00178,LUTZ,33549,HILLSBOROUGH,FL,98711.88,98711.88,0,,0,0,0
17644,17645,4673,FL-00178,ODESSA,33556,HILLSBOROUGH,FL,29395.52,1747.52,27648,,0,0,0
17644,17645,4673,FL-00178,LUTZ,33558,HILLSBOROUGH,FL,39404.76,39403.76,1,,0,0,0
17644,17645,4673,FL-00178,LUTZ,33559,HILLSBOROUGH,FL,,,,,0,0,0
17644,17645,4673,FL-00178,PLANT CITY,33563,HILLSBOROUGH,FL,156342.8,136773.4,19569.4,163900,93100,5800,65000
17644,17645,4673,FL-00178,PLANT CITY,33565,HILLSBOROUGH,FL,7920,7920,0,25000,0,0,25000
17644,17645,4673,FL-00178,PLANT CITY,33566,HILLSBOROUGH,FL,73991.82,71491.82,2500,2500,0,2500,0
17644,17645,4673,FL-00178,PLANT CITY,33567,HILLSBOROUGH,FL,69427.58,53248.58,16179,18400,18400,0,0
17644,17645,4673,FL-00178,RIVERVIEW,33569,HILLSBOROUGH,FL,107320.54,61336.54,45984,59000,25000,5600,28400
17644,17645,4673,FL-00178,RUSKIN,33570,HILLSBOROUGH,FL,85439.27,68889.27,16550,,0,0,0
17644,17645,4673,FL-00178,APOLLO BEACH,33572,HILLSBOROUGH,FL,421,0,421,13500,0,0,13500
17644,17645,4673,FL-00178,RUSKIN,33573,HILLSBOROUGH,FL,4035.98,0,4035.98,19300,0,9500,9800
17644,17645,4673,FL-00178,SUN CITY CTR,33573,HILLSBOROUGH,FL,41807.13,28807.13,13000,,0,0,0
17644,17645,4673,FL-00178,RIVERVIEW,33578,HILLSBOROUGH,FL,171028.03,106427.43,64600.6,105900,1300,2200,102400
17644,17645,4673,FL-00178,RIVERVIEW,33579,HILLSBOROUGH,FL,137142.6,4525.85,132616.75,125000,0,0,125000
17644,17645,4673,FL-00178,SEFFNER,33584,HILLSBOROUGH,FL,593568.54,535198.54,58370,114000,0,2100,111900
17644,17645,4673,FL-00178,THONOTOSASSA,33592,HILLSBOROUGH,FL,5260,0,5260,,0,0,0
17644,17645,4673,FL-00178,VALRICO,33594,HILLSBOROUGH,FL,77911.57,63384.59,14526.98,32000,7000,0,25000
17644,17645,4673,FL-00178,VALRICO,33596,HILLSBOROUGH,FL,94263.72,81021.72,13242,1800,0,0,1800
17644,17645,4673,FL-00178,WIMAUMA,33598,HILLSBOROUGH,FL,2041294.66,1897996.84,143297.82,2154500,1519800,88500,546200
17644,17645,4673,FL-00178,TAMPA,33602,HILLSBOROUGH,FL,171826.75,147111.75,24715,25000,0,0,25000
17644,17645,4673,FL-00178,TAMPA,33603,HILLSBOROUGH,FL,68451.75,58380,10071.75,,0,0,0
17644,17645,4673,FL-00178,TAMPA,33604,HILLSBOROUGH,FL,577454.26,526565.78,50888.48,62100,0,0,62100
17644,17645,4673,FL-00178,TAMPA,33605,HILLSBOROUGH,FL,238428.71,193613.71,44815,142600,111100,6500,25000
17644,17645,4673,FL-00178,YBOR CITY,33605,HILLSBOROUGH,FL,150,0,150,,0,0,0
17644,17645,4673,FL-00178,TAMPA,33606,HILLSBOROUGH,FL,160511.8,7554.8,152957,500000,0,0,500000
17644,17645,4673,FL-00178,TAMPA,33607,HILLSBOROUGH,FL,253758.05,136884.05,116874,20700,0,0,20700
17644,17645,4673,FL-00178,TAMPA,33609,HILLSBOROUGH,FL,42602,42130,472,,0,0,0
17644,17645,4673,FL-00178,TAMPA,33610,HILLSBOROUGH,FL,627909.78,461423.78,166486,55300,7500,17800,30000
17644,17645,4673,FL-00178,TAMPA,33611,HILLSBOROUGH,FL,9060,0,9060,,0,0,0
17644,17645,4673,FL-00178,TAMPA,33612,HILLSBOROUGH,FL,300864.24,183719.25,117144.99,226200,6200,3300,216700
17644,17645,4673,FL-00178,TAMPA,33613,HILLSBOROUGH,FL,59562,26800,32762,50000,0,25000,25000
17644,17645,4673,FL-00178,TAMPA,33614,HILLSBOROUGH,FL,348332.73,177502.23,170830.5,343300,20000,11600,311700
17644,17645,4673,FL-00178,TAMPA,33615,HILLSBOROUGH,FL,299043.35,176837.35,122206,561900,76600,63600,421700
17644,17645,4673,FL-00178,TAMPA,33616,HILLSBOROUGH,FL,15000,0,15000,25000,0,0,25000
17644,17645,4673,FL-00178,TAMPA,33617,HILLSBOROUGH,FL,149314,15169,134145,,0,0,0
17644,17645,4673,FL-00178,TEMPLE TERR,33617,HILLSBOROUGH,FL,40057.4,36337.4,3720,,0,0,0
17644,17645,4673,FL-00178,TAMPA,33618,HILLSBOROUGH,FL,95081.91,49661.91,45420,,0,0,0
17644,17645,4673,FL-00178,CARROLLWOOD,33618,HILLSBOROUGH,FL,,,,,0,0,0
17644,17645,4673,FL-00178,TAMPA,33619,HILLSBOROUGH,FL,1799171.67,1327161.67,472010,1068400,25000,312000,731400
17644,17645,4673,FL-00178,TAMPA,33621,HILLSBOROUGH,FL,,,,,0,0,0
17644,17645,4673,FL-00178,TAMPA,33624,HILLSBOROUGH,FL,79764.62,50577.62,29187,15200,0,0,15200
17644,17645,4673,FL-00178,TAMPA,33625,HILLSBOROUGH,FL,59493.44,50734.48,8758.96,100000,25200,3800,71000
17644,17645,4673,FL-00178,TAMPA,33626,HILLSBOROUGH,FL,0,0,0,,0,0,0
17644,17645,4673,FL-00178,TAMPA,33629,HILLSBOROUGH,FL,20075,5060,15015,45000,0,0,45000
17644,17645,4673,FL-00178,TAMPA,33634,HILLSBOROUGH,FL,152296.34,105636.34,46660,310800,0,0,310800
17644,17645,4673,FL-00178,TAMPA,33635,HILLSBOROUGH,FL,40549.55,14894.55,25655,,0,0,0
17644,17645,4673,FL-00178,TEMPLE TERR,33637,HILLSBOROUGH,FL,43673.81,42773.81,900,,0,0,0
17644,17645,4673,FL-00178,TAMPA,33637,HILLSBOROUGH,FL,55671.3,29386.3,26285,142600,24500,0,118100
17644,17645,4673,FL-00178,TAMPA,33647,HILLSBOROUGH,FL,48480,8140,40340,64400,0,8300,56100
17644,17645,4673,FL-00178,ST PETERSBURG,33701,PINELLAS,FL,86391.6,5781.6,80610,93100,0,0,93100
17644,17645,4673,FL-00178,ST PETERSBURG,33702,PINELLAS,FL,195277.92,102142.42,93135.5,25000,0,0,25000
17644,17645,4673,FL-00178,ST PETERSBURG,33703,PINELLAS,FL,0,0,0,500000,0,0,500000
17644,17645,4673,FL-00178,SAINT PETERSBURG,33704,PINELLAS,FL,,,,,0,0,0
17644,17645,4673,FL-00178,ST PETERSBURG,33704,PINELLAS,FL,,,,,0,0,0
17644,17645,4673,FL-00178,ST PETERSBURG,33705,PINELLAS,FL,18915,6765,12150,,0,0,0
17644,17645,4673,FL-00178,TREASURE ISLAND,33706,PINELLAS,FL,42800,0,42800,,0,0,0
17644,17645,4673,FL-00178,ST PETERSBURG,33706,PINELLAS,FL,,,,,0,0,0
17644,17645,4673,FL-00178,TREASURE IS,33706,PINELLAS,FL,,,,,0,0,0
17644,17645,4673,FL-00178,ST PETE BEACH,33706,PINELLAS,FL,15507.5,13007.5,2500,356300,0,0,356300
17644,17645,4673,FL-00178,ST PETERSBURG,33707,PINELLAS,FL,20545,7336,13209,5400,5400,0,0
17644,17645,4673,FL-00178,S PASADENA,33707,PINELLAS,FL,11150,10350,800,,0,0,0
17644,17645,4673,FL-00178,GULFPORT,33707,PINELLAS,FL,0,0,0,9000,0,0,9000
17644,17645,4673,FL-00178,MADEIRA BEACH,33708,PINELLAS,FL,,,,,0,0,0
17644,17645,4673,FL-00178,ST PETERSBURG,33709,PINELLAS,FL,,,,,0,0,0
17644,17645,4673,FL-00178,KENNETH CITY,33709,PINELLAS,FL,0,0,0,500000,0,0,500000
17644,17645,4673,FL-00178,ST PETERSBURG,33710,PINELLAS,FL,185707.57,174107.57,11600,,0,0,0
17644,17645,4673,FL-00178,ST PETERSBURG,33711,PINELLAS,FL,129526.56,95803.56,33723,50400,20400,10000,20000
17644,17645,4673,FL-00178,ST PETERSBURG,33712,PINELLAS,FL,316831.61,277346.81,39484.8,280900,23100,3800,254000
17644,17645,4673,FL-00178,ST PETERSBURG,33713,PINELLAS,FL,150890.8,108790.82,42099.98,163900,3300,13700,146900
17644,17645,4673,FL-00178,SAINT PETERSBURG,33713,PINELLAS,FL,,,,,0,0,0
17644,17645,4673,FL-00178,ST PETERSBURG,33714,PINELLAS,FL,42345,41745,600,,0,0,0
17644,17645,4673,FL-00178,ST PETERSBURG,33715,PINELLAS,FL,400,0,400,,0,0,0
17644,17645,4673,FL-00178,SAINT PETERSBURG,33730,PINELLAS,FL,,,,,0,0,0
17644,17645,4673,FL-00178,ST PETERSBURG,33731,PINELLAS,FL,,,,,0,0,0
17644,17645,4673,FL-00178,ST PETERSBURG,33733,PINELLAS,FL,0,0,0,58500,0,0,58500
17644,17645,4673,FL-00178,CLEARWATER,33755,PINELLAS,FL,65219.87,0,65219.87,135100,0,64000,71100
17644,17645,4673,FL-00178,CLEARWATER,33756,PINELLAS,FL,239453.34,236374.34,3079,9900,9900,0,0
17644,17645,4673,FL-00178,CLEARWATER,33759,PINELLAS,FL,0,0,0,,0,0,0
17644,17645,4673,FL-00178,CLEARWATER,33760,PINELLAS,FL,219.5,0,219.5,,0,0,0
17644,17645,4673,FL-00178,CLEARWATER,33761,PINELLAS,FL,38814.33,6329.4,32484.93,23000,0,0,23000
17644,17645,4673,FL-00178,CLEARWATER,33762,PINELLAS,FL,8776.16,776.16,8000,,0,0,0
17644,17645,4673,FL-00178,CLEARWATER,33763,PINELLAS,FL,1,1,0,,0,0,0
17644,17645,4673,FL-00178,CLEARWATER,33764,PINELLAS,FL,114191.23,111871.23,2320,,0,0,0
17644,17645,4673,FL-00178,CLEARWATER,33765,PINELLAS,FL,51741.2,36351.7,15389.5,271000,0,0,271000
17644,17645,4673,FL-00178,CLEARWATR BCH,33767,PINELLAS,FL,,,,,0,0,0
17644,17645,4673,FL-00178,CLEARWATER BEACH,33767,PINELLAS,FL,,,,,0,0,0
17644,17645,4673,FL-00178,LARGO,33770,PINELLAS,FL,101986.08,91272.08,10714,53400,0,200,53200
17644,17645,4673,FL-00178,BELLEAIR BLF,33770,PINELLAS,FL,,,,,0,0,0
17644,17645,4673,FL-00178,LARGO,33771,PINELLAS,FL,927957.98,717837.82,210120.16,401300,0,0,401300
17644,17645,4673,FL-00178,SEMINOLE,33772,PINELLAS,FL,,,,,0,0,0
17644,17645,4673,FL-00178,LARGO,33773,PINELLAS,FL,19683.5,0,19683.5,,0,0,0
17644,17645,4673,FL-00178,LARGO,33774,PINELLAS,FL,24763,2013,22750,,0,0,0
17644,17645,4673,FL-00178,SEMINOLE,33776,PINELLAS,FL,101796.65,101796.65,0,,0,0,0
17644,17645,4673,FL-00178,SEMINOLE,33777,PINELLAS,FL,31720.29,31720.29,0,,0,0,0
17644,17645,4673,FL-00178,LARGO,33778,PINELLAS,FL,487.5,0,487.5,,0,0,0
17644,17645,4673,FL-00178,PINELLAS PARK,33781,PINELLAS,FL,238439.02,231939.02,6500,65400,17300,0,48100
17644,17645,4673,FL-00178,PINELLAS PARK,33782,PINELLAS,FL,35146.8,21744.8,13402,25000,0,0,25000
17644,17645,4673,FL-00178,INDIAN RK BCH,33785,PINELLAS,FL,,,,,0,0,0
17644,17645,4673,FL-00178,LAKELAND,33801,POLK,FL,875899.58,772047.23,103852.35,464500,278300,45600,140600
17644,17645,4673,FL-00178,LAKELAND,33803,POLK,FL,5330,880,4450,,0,0,0
17644,17645,4673,FL-00178,LAKELAND,33805,POLK,FL,439842.58,320932.58,118910,17900,17900,0,0
17644,17645,4673,FL-00178,LAKELAND,33809,POLK,FL,51938,22913,29025,8400,0,0,8400
17644,17645,4673,FL-00178,LAKELAND,33810,POLK,FL,307774.07,285484.07,22290,326500,275200,7400,43900
17644,17645,4673,FL-00178,LAKELAND,33811,POLK,FL,974004.14,923161.14,50843,25000,25000,0,0
17644,17645,4673,FL-00178,LAKELAND,33812,POLK,FL,417243.63,412073.63,5170,18000,0,0,18000
17644,17645,4673,FL-00178,LAKELAND,33813,POLK,FL,111954.76,102130.76,9824,312900,61600,0,251300
17644,17645,4673,FL-00178,LAKELAND,33815,POLK,FL,161929.47,85909.47,76020,,0,0,0
17644,17645,4673,FL-00178,AUBURNDALE,33823,POLK,FL,110017.29,81373.29,28644,135000,13200,1800,120000
